"","SRintercept","SRslope","intercept","slope","Study_ID"
"194",4.72205553185694,-0.00509005065146458,7.58923958621655,0.0044873489301194,"194"
"195",4.70601103462036,0.000563351929567745,12.1340534047548,-0.00141669878951264,"195"
"196",2.00831378640118,-0.00258635123766291,6.73290742366375,-0.00380685096520925,"196"
"197",2.71104741813163,0.00965729157435258,10.6379213716278,0.0492859697982964,"197"
"198",2.46808455801263,0.0291061740683802,12.8495669248889,0.0420841356926751,"198"
"199",3.6881836091989,-0.00719934372935662,7.36209422360381,-0.00780373314797553,"199"
"200",4.60143845331741,0.0228897546919002,9.48260207560066,0.0870126839192822,"200"
"201",5.63674774660471,-0.00516467505195528,11.2834545025026,0.000227211178283322,"201"
"202",3.27153275216327,0.000364341136954041,8.54252503813183,-0.0041604939925041,"202"
"204",2.05640944678349,-0.00997330898445011,9.26706810099821,-0.0100032425212498,"204"
"205",1.92508949888568,0.0162766389393645,12.8214230271911,-0.00896555145027577,"205"
"206",2.74892624707338,0.00357042291129527,10.5999051597734,0.0057916858661005,"206"
"207",3.10621504805526,0.00238569707323682,13.4437826999363,0.00476282779913314,"207"
"208",3.07637606496558,0.0103063254799704,13.3836670162256,-0.00504613997023362,"208"
"209",2.85659748506685,0.00271762745108601,11.7616241320966,0.0100570429109608,"209"
"210",3.10463370070134,0.0123117972273133,15.5723214644479,0.0181368529120362,"210"
"211",2.0066843409257,-0.0116901894698887,4.78004837015894,-0.00420888822914705,"211"
"212",3.77818410762723,-0.00571726868862061,6.94129900116111,-0.00489264263741174,"212"
"213",2.9060710868178,0.0201147265959842,10.9699367842806,0.0374076212969273,"213"
"214",1.89793915277781,0.0065267493742829,6.14770641485933,0.0129951059252609,"214"
"215",1.93637887865052,0.0143555947585563,12.0566243258478,0.048492364423641,"215"
"216",4.36138002085826,-0.00264408998447159,11.6767569731797,0.00570445832945969,"216"
"217",4.08585987686149,0.000462751339816421,9.7387364518221,-0.0020527420843787,"217"
"218",3.94107509751238,-0.0015742483691765,9.92793272742092,0.00551833641228932,"218"
"219",2.56337210098226,-0.000979967394258125,8.39169933317038,0.00186541924334647,"219"
"220",3.79238476554305,0.0070356842381437,9.13889302684402,0.0164914469546897,"220"
"221",1.48389393280552,0.00747520117379285,6.15145601662194,-0.0259547546300426,"221"
"224",2.40706489982031,-0.0010015394842305,7.78567684106932,-0.00467559226644639,"224"
"225",3.72508137683848,0.00108819661508875,9.06380425509733,-0.00658023306170033,"225"
"226",4.04168225585309,-0.00203278685572122,11.8265476653877,0.00535742281302595,"226"
"227",2.55660403560749,0.00707236759929044,6.56250035558377,0.006134165813412,"227"
"228",3.65604638168472,-0.000320160195251691,9.52924218863701,0.00263996698198523,"228"
"229",2.22266428410015,-0.00121344411874822,6.58692898294493,0.0129533675718115,"229"
"230",2.41964593729243,0.00501675484601424,7.71315686398147,0.00280866685965542,"230"
"231",3.19170909515248,0.00153870561541022,9.35460416240222,0.00559379935123786,"231"
"232",1.74483303997637,0.0515389163062403,4.67205057278859,0.100674635804266,"232"
"233",2.33713243085024,0.00447307827610109,7.40368331699677,0.00203701753062407,"233"
"234",1.60971320651739,0.00591717714347947,7.34580447532774,0.023356306117243,"234"
"235",1.56039026975025,0.0101068281819343,6.23546846494088,-0.0083920849681805,"235"
"236",0.555693394145585,0.0465198936347975,5.40106228099925,-0.015812703846126,"236"
"237",2.28918407212949,-0.0476771445602218,15.95647532156,-0.0775560091324628,"237"
"238",1.7324367620267,-0.0150768358072305,14.7823688088336,-0.00301607049520673,"238"
"239",3.28304474942669,0.00201308637462278,7.74691711238939,0.00583741303461694,"239"
"240",3.23741289104747,-0.00323455880705022,7.42239424256636,-0.0135233272047204,"240"
"241",4.36369780387018,-0.00367846715395083,8.64102773809383,0.00364754767789148,"241"
"242",1.27603619619602,0.00405240600121108,10.3099880664863,-0.013671320701208,"242"
"243",1.93622051282605,0.02295801323691,7.74973599139946,-0.0275537924843129,"243"
"244",3.78711600038343,-0.00365851193611324,12.7677746595293,-0.00725568826485342,"244"
"245",2.11693512674291,0.00434628811899249,6.00385809046497,0.00143039335344818,"245"
"246",2.68811027389167,-0.0552600941979253,7.2102873020852,-0.0778101234882232,"246"
"247",1.58788574385508,0.021522472953546,6.21871132951324,0.0267285190875808,"247"
"248",2.23238939289365,-0.00741670554976911,0.280820665532978,0.000898106184227956,"248"
"249",4.76342135988836,0.0140252391393654,6.83590807236469,0.0239808857585018,"249"
"252",1.31548001102706,0.00187664855744479,5.04733812936592,-0.0531166408372541,"252"
"253",2.99476944859517,-0.00167451680191115,7.48423458991565,-0.00674873170526097,"253"
"254",3.37499240501611,0.00850135945761001,13.298542540102,0.0101962539131782,"254"
"255",1.60440865758149,0.0125909501384721,6.09762984259845,0.0182048046039266,"255"
"256",2.43572832722885,0.0221504747043674,11.5303684593971,-0.0117400775162778,"256"
"257",1.60240219628857,0.00645147490547129,14.7452702354919,-0.00198728093014059,"257"
"270",1.91872401911564,0.0056907547268168,4.31800012539205,-0.000811287313326638,"270"
"271",2.15808786155337,0.0236371373741063,4.98033633752995,0.0459673062063324,"271"
"272",2.10736767304178,0.00387606668450636,7.34669865014738,-0.0103506914192764,"272"
"274",2.94595166985524,0.0280863867784833,5.51185015210184,0.0159767926413609,"274"
"275",3.45368842065465,-0.00744418743608934,7.18691437688103,-0.0011293656982384,"275"
"276",2.32010849765415,0.000129937153520569,5.08158107179794,-0.00136280282704176,"276"
"277",2.29563020068481,-0.00140199734081319,8.10861924049501,-0.107658051683213,"277"
"278",2.46518463387966,-0.0161609533029776,3.37475224200838,-0.0515853480235151,"278"
"279",3.83569853458201,-0.0106128806846195,6.21858214853385,-0.04242173633261,"279"
"280",-1.34467661033243,0.0282364891430579,0.78830007230505,0.00393295913336589,"280"
"281",0.259633971468938,0.0116097052218717,5.06275107306484,0.0131839010644857,"281"
"282",3.21718152088535,0.00471079769789318,15.1986516117955,0.0284945212747254,"282"
"284",1.79051524409297,0.0612974494093864,7.08923606161785,0.0791455740657815,"284"
"285",1.19467280615954,0.0254325911125136,3.37481803686324,0.0122442318427658,"285"
"287",1.93535399567992,0.00679744395823002,3.27015204525011,-0.0011713380505866,"287"
"288",2.4393557473351,0.0146820728414159,4.39991764399414,0.0239592685447399,"288"
"290",3.52544538147036,-0.024890709956434,8.5569128058567,-0.00448553090732481,"290"
"291",3.56064317977692,-0.0340701860786226,4.25727561773525,0.00554146586026314,"291"
"292",3.64736975039508,-0.0750558705205103,7.01258852752857,-0.0409493743712064,"292"
"294",3.53568482956451,-0.00165013312500289,6.15752286988008,-0.00553240572933461,"294"
"295",3.84739547873213,-0.00244622213963927,9.05837560725324,-0.00611573934956839,"295"
"296",3.74049399254274,-0.00378617435035869,7.98073599203586,-0.00233468938074789,"296"
"297",0.769769200047019,0.0118215532450488,5.27534917020132,0.0312108063168428,"297"
"299",2.1923673946538,0.003948912345117,2.03401756614216,0.0035090972730986,"299"
"300",1.1972494601669,0.0295793808035347,6.00141742687275,0.0394512989952608,"300"
"301",1.91902011842532,0.0128810889101618,5.96317442546742,-0.0351354354727109,"301"
"302",3.84357019718904,-0.0016957583449866,7.56539885887913,0.00299016310295236,"302"
"303",3.31844713184222,-0.000871283339930243,5.72777944809549,0.00227990922347202,"303"
"304",4.61299908917225,-0.00316577954716836,6.71720385368283,0.00110508931512803,"304"
"305",1.39002332394603,0.00266440957916787,4.08119328111774,0.0115960709994491,"305"
"306",1.81299112235646,-0.00745284016586691,9.25200229414055,0.00802016966716691,"306"
"307",2.46284937879494,0.0124051999012416,6.21546689012906,0.00250948873376369,"307"
"308",2.7184107600956,-0.0031603569383981,8.48792785144524,-0.00366547318812712,"308"
"309",2.47793561028166,0.000284626344142234,8.93058938371169,0.0181458616087342,"309"
"310",4.3782273003579,-0.0122139402202634,10.8212116389637,0.0168225802777219,"310"
"311",2.48990024242362,-0.00132121325606568,6.60664122593787,0.0138717158420406,"311"
"312",3.03570124816924,0.000279581877765795,10.0747131295591,0.0103075391705716,"312"
"313",2.34142938975271,-2.65512739743351e-05,5.89234200541305,-0.023006737970708,"313"
"314",1.8699043916777,0.0060004901160536,4.95485082993304,0.00423326227370061,"314"
"315",2.30750778999757,0.00517791658356008,5.34845455502677,0.00432733792116204,"315"
"316",2.8472047846983,-0.000984732850050628,6.24959946545965,-0.00303197503122278,"316"
"317",0.182108059312211,0.000347979132771339,3.83407451189662,0.00734105175643543,"317"
"318",1.63014626127374,0.0131541404465945,7.37736218823667,0.033691407493387,"318"
"319",1.55902313542212,0.00996888583123176,2.85813687751921,0.0431713878130887,"319"
"321",2.93690382958127,-0.00108835524299512,8.07656934569186,-0.0120549061764071,"321"
"322",3.32954139504323,0.00349913671540794,5.32287885058336,-0.00610407826673322,"322"
"323",1.93914826239068,0.0085810899830653,5.72351335408421,0.00301454864094761,"323"
"324",1.93113585588275,0.0105092154985176,2.33576966319516,0.00743617863538934,"324"
"325",2.75633260965046,0.00349548552680032,3.61966190462032,0.000610437417270692,"325"
"326",3.77491749511085,-0.00145677239821678,6.09317303599782,0.00268801680968356,"326"
"327",2.56989325444052,0.00270784140479957,10.884551787155,-0.00676334423065963,"327"
"328",2.30291133384261,0.000257401580769115,8.13017958584278,-0.00823369696692064,"328"
"329",3.45439820297563,-0.000606141931101001,6.36187258278185,-0.000464001612384834,"329"
"330",2.76216006273262,0.0474031263460144,8.08812569995804,0.0504292077241714,"330"
"331",2.5848589175796,0.00390938529525752,7.8481448395145,0.0174821818066663,"331"
"332",0.687869507852639,0.00367378124596027,3.92549694886851,0.00299632886224559,"332"
"333",2.86818785551686,-0.0052037284675686,6.11738993744793,-0.00578464669239308,"333"
"335",1.78438004211626,0.00107457831542701,4.59628481712069,-0.0515816933844794,"335"
"336",2.66751141483454,-0.0147538663785557,7.93835550649811,-0.119982384495672,"336"
"337",1.64203253275795,0.0767843658998572,7.16049132417664,0.0220792258627351,"337"
"338",1.64842643817293,0.00693475913870452,4.51415633911218,0.00211903848544381,"338"
"339",1.9925170884703,0.00414883770992539,4.74443072196358,0.00510669089226456,"339"
"340",2.38698992113667,0.0159023073345826,7.17229434163978,-0.00627464768654862,"340"
"341",3.90031614184923,-0.00174686984184258,7.20302927954689,0.00884062064693241,"341"
"342",3.06118021266879,-0.00484528812935249,4.37406320042816,-0.00538946286404016,"342"
"343",3.09312696460843,-0.0041241729775214,4.26811773482738,-0.0192222285307325,"343"
"344",3.02885117755941,0.00387696258436423,5.13206984363515,-0.00068008030877033,"344"
"345",2.69876357549074,0.00320757130659276,4.37629567219187,0.00219011886561946,"345"
"346",3.67376870464213,0.0011064126945382,8.1464553570993,0.00650820464613464,"346"
"347",2.67087866405608,0.00387458243995523,9.80785465649195,0.00853331181070536,"347"
"348",2.29809553142041,0.0225326836335319,5.35378290782402,0.0285332075940802,"348"
"349",1.39426562985325,-0.000507501770999016,3.12433975399368,-0.00973830753818505,"349"
"350",1.21016858481172,-0.000855302625823489,3.43599418617213,0.0151624874283652,"350"
"351",-0.109598503358373,0.0011113810948969,-0.747486724407287,0.00780984105053256,"351"
"352",3.21914308173311,0.000992621886908337,4.05211968981834,0.00260532506398395,"352"
"353",4.07741863666523,-0.00221261637431418,8.22472088197964,0.00424942190108465,"353"
"354",3.92253059609881,0.0116298836898826,16.8306665804406,0.0695912911194239,"354"
"356",4.23999221426781,-0.00040906316362592,6.22839481461772,-0.000414591779749681,"356"
"357",2.17505359631995,0.00608689893215733,6.73117472205219,0.00672949315309153,"357"
"358",1.1066502221499,-0.00566785944110959,5.14523618457396,-0.0377683716685161,"358"
"359",2.09734294333848,0.0192888948336977,4.3324195114717,0.0149939186123967,"359"
"361",1.20511195146108,-0.00547886364909698,3.31164784457593,-0.00607385166317331,"361"
"362",2.95257387967866,0.00750509258756342,10.6325294203301,0.0174089864287748,"362"
"363",1.78342596401951,0.00297361204664158,5.45903121783555,0.00424541189253987,"363"
"364",1.60984984387147,0.00218345547207351,1.45798267134019,0.0316321344659183,"364"
"365",1.88182451770467,0.00689546823278034,6.72610917867193,0.0132519478231316,"365"
"366",3.1045273010583,-0.0213540101881895,7.86678141871289,-0.00430398368210443,"366"
"367",3.79499920871202,0.00180768307503896,7.61017044563523,0.00599090521543209,"367"
"368",1.18556831231338,0.00875373746051505,4.30476846487947,0.00254816870457487,"368"
"369",1.35105167542543,0.00519270073947622,4.28927689389336,0.00762255381458162,"369"
"372",3.71956556248125,-0.000697381200395182,9.06234914631152,0.00414717094888521,"372"
"373",3.39678342729589,-0.00234970380815291,9.41458229699192,0.00547078506897923,"373"
"374",3.04063100551358,0.000435079304900887,11.3108741641246,-0.0031076589904549,"374"
"375",3.74247030651248,0.00383915484603484,6.54991630327824,0.013998690958958,"375"
"376",3.97427916038973,-0.0017381275111365,9.79336584142329,0.00476591826626968,"376"
"377",4.1368767283887,-0.00341298348126997,10.4726632694043,0.00627514197893204,"377"
"378",1.50628704804805,0.0624591262427061,6.84349078303707,0.137448715164819,"378"
"379",1.61008119140533,0.0617264472410339,6.56441471522598,0.107002141238018,"379"
"380",1.93082355061608,0.00666659119456927,7.3532590554126,0.0120939128379213,"380"
"381",1.89722039310556,0.00701099683850963,4.10969134354623,0.0209134926645582,"381"
"382",2.39628889270818,0.00461511597116294,6.01200114438366,-0.0326951361271883,"382"
"383",1.07142425065437,0.00147485852533125,8.00466464546443,-0.00782336791481419,"383"
"384",1.57288515927526,0.00177718360093484,6.82442105426749,0.00353469841435341,"384"
"385",0.535338304013765,0.00686723604811398,6.47172721304103,0.00543317425793751,"385"
"386",0.801774059960944,0.00571709646581783,6.50704183112948,0.00532609411176893,"386"
"387",0.390167210608383,0.0010453544328554,4.52606682723208,0.00415684014696779,"387"
"388",0.609556429996739,0.000778804874825205,5.59818476243631,0.0132665272232955,"388"
"389",1.75923866711204,0.0106141775210782,7.21463919024951,0.00966013595442012,"389"
"390",0.754335950710904,0.0151056342960109,7.04360551442633,0.0268228633692943,"390"
"391",0.788531890182635,0.00209667495108342,7.01207383295037,0.0249987277525695,"391"
"392",1.25665038186531,-0.000768345055629182,6.42581610782404,-0.00129306092434826,"392"
"393",1.57330786341508,-0.000552915670850896,6.81835426945852,-0.0042449318931455,"393"
"394",1.14810302460848,0.00425927339258423,7.15996552528143,0.00486793307972254,"394"
"395",1.06545636526225,0.00592824969699826,8.35591587630667,-0.000551445717062186,"395"
"396",2.06861281640976,0.0039097836052614,9.68959353674069,0.00620310633677057,"396"
"397",0.710983372956609,0.0129089723692474,8.3923774795629,0.00315838083014151,"397"
"398",1.72667448619179,0.00429830447661897,7.2874363836846,0.00876103793018258,"398"
"399",1.01888858663074,-0.000944981125147069,4.10367730608102,-0.0107062787045844,"399"
"400",1.13924002330272,0.00691534648932984,5.74274689293634,-0.00707248091611249,"400"
"401",1.34597928808833,0.00616231937849014,6.06789650864724,0.0015809090267919,"401"
"402",2.094680371,-0.00711884685441974,3.97649344774163,-0.0235400583055734,"402"
"403",2.28320721802914,0.00255872295641934,7.70244737531121,-0.00985848613995653,"403"
"404",2.28118596474813,0.00672056632724316,6.82447256871529,0.000539086475856236,"404"
"405",2.08154681410781,0.00232987911895529,6.5091872495451,0.00365850660908291,"405"
"406",3.20260447925142,0.00302117339334913,6.02096518965929,0.00707185015529206,"406"
"407",0.816469720243229,0.0113344323944114,4.03711064549174,0.00381613513357282,"407"
"409",1.24102144063991,0.00878066632111657,5.14249410975779,0.00431686498273715,"409"
"410",0.916490789948682,0.00984612419937425,4.1024726389822,0.00261245563357699,"410"
"412",2.60744353388597,-0.0109168214009086,6.58134346942546,0.0421515730299554,"412"
"413",1.63192329365551,0.00902833126921881,4.2834703876027,0.0183847474248676,"413"
"414",1.89061259798042,0.0159711683722393,4.40300040116191,0.00903395292292611,"414"
"415",1.84826883099125,0.0074338117943009,3.79381609473976,0.00460540736642137,"415"
"416",1.70960480620848,0.00326985793479359,4.46900357739596,-0.00812635464978814,"416"
"417",3.91805506626836,0.00418219396056513,9.01058791141213,0.00612788219120609,"417"
"418",3.66474092937683,0.0030901609661195,5.80995042239603,0.00476814188090481,"418"
"419",2.19249244159901,-0.0111041623409911,7.46894470588127,-0.0198530782091928,"419"
"420",1.56203095695202,0.00606322036101303,4.54509135827924,-0.0038095645497331,"420"
"422",1.30084914145199,0.0195468882651904,3.77733162676751,0.00199433308686463,"422"
"423",1.49892655885259,0.0162968031262254,3.84782191862746,-0.0095493291626177,"423"
"424",0.391707183912193,0.0155748703534119,4.4069649414378,0.0289552327242441,"424"
"425",2.88058838285176,0.00207471742117561,9.60679290029462,0.0109559402709772,"425"
"427",1.8215888328774,0.0266108807293913,14.5199076657084,0.013264214210593,"427"
"428",2.11209782731693,0.00703686472033393,6.00364867624873,-0.00399943352596166,"428"
"429",3.13573115149896,0.0091026084217154,3.81227975195931,0.0123284007129552,"429"
"430",1.95465505065127,0.010164682669886,6.11906264056613,0.0206258815812314,"430"
"431",1.1223807166179,-0.010853571857276,4.6040330651692,0.0457593473145614,"431"
"432",1.35700308817634,-0.00319370898740652,4.44535120225456,0.00259874674643282,"432"
"433",0.868345858120168,0.024994217144985,4.20447212462292,0.0173446531804812,"433"
"434",1.33254145761457,-0.018564008125987,10.6299155427515,0.0189924579166518,"434"
"435",2.3806716801779,0.00661821491072758,8.35942178878688,0.0144656389952243,"435"
"436",3.92020886357539,0.00292419088166768,8.72102072603134,0.00795924945368877,"436"
"437",3.07662107983148,0.00511412871179729,5.70674943591082,0.0090889530364962,"437"
"438",4.2316434144434,-0.00500728426053706,8.49462012640254,-0.00778474947770389,"438"
"439",1.97966885546614,0.00287532556086073,5.48329138105748,-0.00119250592503006,"439"
"440",2.56636693385631,-0.00555938723457387,5.92730200835451,-0.000521818165407817,"440"
"441",2.30833077965549,0.00446429537392149,6.23871129726204,0.00620185247729685,"441"
"442",2.1261167855982,0.00323214966605592,5.01996770140511,-0.00991990770550377,"442"
"443",2.01008833384537,-0.000367181981851971,4.91204827819343,-0.00222420766179992,"443"
"444",1.37032229318882,0.0180882544056235,4.66336305558153,0.0212357952933278,"444"
"445",1.36060543617382,0.00798089036528974,5.37261780896218,-0.00864036126321274,"445"
"446",2.66899964417039,0.00273931304445392,5.58176399104167,0.00402876694380047,"446"
"447",2.11688276440618,0.00127443591902231,5.16481434620713,-0.0195706600337432,"447"
"448",3.15469761528195,0.00215491753436779,6.36882276413794,0.000167333224796762,"448"
"449",2.02820105879343,-0.0160923787989642,4.82537453226145,-0.0336405900184721,"449"
"453",1.50529948124075,0.00311905390780271,3.16034000995534,0.0129484971559266,"453"
"454",0.687161686611047,0.0107124172307269,2.59981408139653,0.001612714479304,"454"
"455",2.21965392575707,0.0058337218077029,3.22040422154208,0.00126010180672914,"455"
"456",3.13688850386805,0.0010810931607719,2.24562604631516,-0.024345061613857,"456"
"457",3.40514392735747,0.0112554401487799,2.89841908488452,-0.0147482729514594,"457"
"458",4.00114192461256,-0.00249413752487646,7.09120230186776,0.00235844007395516,"458"
"459",2.83615389465831,0.00241944638753907,5.48580824147735,0.00739250756512972,"459"
"460",3.30234460476399,0.0140868741093287,4.16731767379164,0.0258700693809622,"460"
"461",2.22797370890674,0.00436300721861999,5.96832279749235,-0.00314229465251155,"461"
"462",0.398141408661374,0.00997002070390787,5.48405314240465,-0.0134332451162061,"462"
"463",2.49358307581562,0.00338513188936961,5.88451863453626,-0.00628018453364009,"463"
"464",2.67894205673317,0.0027027087632438,12.5471922285024,0.00350163928239983,"464"
"465",2.26504343251009,0.00402575919774316,5.16512377442512,0.00929910234030328,"465"
